accession,genome_GC,Orthogroup,SCO_GC,monophyletic
GCF_004328625.1,71.85854258591137,OG0002250,61.11111111111112,Yes
GCF_013409565.1,70.80278813546826,OG0002076,61.11111111111112,Yes
GCF_000719265.1,72.41642711509591,OG0002082,61.11111111111112,Yes
GCF_014253015.1,73.1471939892551,OG0002082,61.11111111111112,Yes
GCF_000342125.1,73.26973094131425,OG0002082,61.11111111111112,Yes
GCF_000009765.2,70.70135127652237,OG0002250,61.11111111111112,Yes
GCF_000384175.1,71.50009640222602,OG0002082,61.11111111111112,Yes
GCF_002891315.1,71.21444945088618,OG0002076,61.11111111111112,Yes
GCF_017639205.1,71.97513531102362,OG0002195,61.16504854368932,Yes
GCF_000980885.2,72.20426490137413,OG0002078,61.26126126126125,No
GCF_008016805.1,72.17302085848387,OG0002078,61.26126126126125,No
GCF_000717595.1,71.81275055098989,OG0002078,61.26126126126125,No
GCF_014197485.1,72.96627479898616,OG0002078,61.26126126126125,No
GCF_001418135.1,71.82357466484632,OG0002078,61.26126126126125,No
GCF_001270515.1,72.06079851138708,OG0002078,61.26126126126125,No
GCF_000718015.1,72.97201453063025,OG0002078,61.26126126126125,No
GCF_006539185.1,71.81957138804985,OG0002078,61.26126126126125,No
GCF_001278075.1,71.54140265935604,OG0002078,61.26126126126125,No
GCF_004795115.1,72.31324619635751,OG0002078,61.26126126126125,No
GCF_001294345.1,70.63960082111876,OG0002078,61.26126126126125,No
GCF_002891315.1,71.21444945088618,OG0002078,61.26126126126125,No
GCF_000364805.1,71.0335644530418,OG0002078,61.26126126126125,No
GCF_008704515.1,72.55647111696172,OG0002078,61.26126126126125,Yes
GCF_008039505.1,70.67954736371634,OG0002078,61.26126126126125,No
GCF_004151105.1,70.65754333312321,OG0002078,61.26126126126125,No
GCF_001513975.1,70.90036207915387,OG0002078,61.26126126126125,No
GCF_001513955.1,70.82976174779763,OG0002078,61.26126126126125,No
GCF_009811555.1,71.33644441223096,OG0002078,61.26126126126125,No
GCF_009872515.1,72.78012557756568,OG0002078,61.26126126126125,No
GCF_001509775.1,70.96844907271088,OG0002078,61.26126126126125,No
GCF_000718095.1,70.38786923030266,OG0002078,61.26126126126125,No
GCF_000725555.1,72.188913415395,OG0002078,61.26126126126125,No
GCF_008642375.1,71.92355356884542,OG0002078,61.26126126126125,No
GCF_000718775.1,72.82103019912239,OG0002078,61.26126126126125,No
GCF_000718635.1,72.39832027893979,OG0002078,61.26126126126125,No
GCF_000725545.1,71.92949751979599,OG0002078,61.26126126126125,No
GCF_013409565.1,70.80278813546826,OG0002078,61.26126126126125,No
GCF_000718525.1,73.89174165612695,OG0002078,61.26126126126125,No
GCF_012927245.1,72.73758658293158,OG0002078,61.26126126126125,No
GCF_000966975.1,72.80446402127654,OG0002078,61.26126126126125,No
GCF_008042145.1,72.30933320132617,OG0002078,61.26126126126125,No
GCF_000717025.1,70.72708854584603,OG0002078,61.26126126126125,No
GCF_014205315.1,71.05130731134788,OG0002078,61.26126126126125,No
GCF_015912975.1,72.5022989405382,OG0002078,61.26126126126125,No
GCF_000384175.1,71.50009640222602,OG0002078,61.26126126126125,No
GCF_015475835.1,72.29851637947058,OG0002078,61.26126126126125,No
GCF_008634015.1,73.56197590803878,OG0002078,61.26126126126125,No
GCF_000092385.1,70.75458902611386,OG0002078,61.26126126126125,No
GCF_016755875.1,71.74767346830949,OG0002078,61.26126126126125,No
GCF_000147815.2,70.8763616177782,OG0002078,61.26126126126125,No
GCF_014650895.1,73.86841746139201,OG0002078,61.26126126126125,No
GCF_000813365.1,72.66666675444937,OG0002078,61.26126126126125,Yes
GCF_000297635.1,72.92147577802726,OG0002078,61.26126126126125,Yes
GCF_014649995.1,72.21373693347616,OG0002078,61.26126126126125,Yes
GCF_014649515.1,72.28029898333222,OG0002078,61.26126126126125,Yes
GCF_008639165.1,72.46421082008219,OG0002078,61.26126126126125,No
GCF_014656075.1,73.21108540302635,OG0002078,61.26126126126125,No
GCF_000612545.2,72.04097248631763,OG0002078,61.26126126126125,No
GCF_016901035.1,71.6697437696203,OG0002078,61.26126126126125,No
GCF_016906245.1,72.51180349250771,OG0002078,61.26126126126125,No
GCF_900187385.1,71.0265375150324,OG0002078,61.26126126126125,No
GCF_000716675.1,72.17590141370484,OG0002078,61.26126126126125,Yes
GCF_900105395.1,73.62599978000117,OG0002078,61.26126126126125,Yes
GCF_000716625.1,73.07199505128393,OG0002078,61.26126126126125,No
GCF_900095575.1,71.79502345502753,OG0002078,61.26126126126125,No
GCF_008642275.1,72.13719847250294,OG0002078,61.26126126126125,No
GCF_000830005.1,71.99364808646747,OG0002078,61.26126126126125,No
GCF_000829715.2,71.10265231925432,OG0002078,61.26126126126125,No
GCF_000745345.1,73.55632674347909,OG0002078,61.26126126126125,No
GCF_009832925.1,71.0396852588241,OG0002078,61.26126126126125,No
GCF_000698495.1,71.90525115243925,OG0002078,61.26126126126125,No
GCF_017877015.1,72.4550168705122,OG0002078,61.26126126126125,No
GCF_004125315.1,71.40638299845043,OG0002078,61.26126126126125,No
GCF_017639205.1,71.97513531102362,OG0002078,61.26126126126125,No
GCF_016909575.1,70.65190019407797,OG0002078,61.26126126126125,No
GCF_000367365.1,69.73288633986101,OG0002078,61.26126126126125,No
GCF_017876235.1,72.26190082540705,OG0002078,61.26126126126125,No
GCF_004563805.1,70.89882432261598,OG0002078,61.26126126126125,No
GCF_009862505.1,71.68408621865674,OG0002078,61.26126126126125,No
GCF_003752205.1,72.61656460531034,OG0002078,61.26126126126125,No
GCF_002941025.1,70.87762482786731,OG0002078,61.26126126126125,No
GCF_001723075.1,70.61759337924663,OG0002078,61.26126126126125,No
GCF_002156095.1,71.24939741340447,OG0002078,61.26126126126125,No
GCF_003963535.1,70.62993572153285,OG0002078,61.26126126126125,No
GCF_003933965.1,70.91051053004985,OG0002078,61.26126126126125,No
GCF_002094995.1,72.28798094783069,OG0002078,61.26126126126125,No
GCF_001746295.1,70.2789487786098,OG0002078,61.26126126126125,No
GCF_003595545.1,70.85004760962612,OG0002078,61.26126126126125,No
GCF_008704555.1,72.17223838570469,OG0002078,61.26126126126125,No
GCF_002028425.1,72.72868322896561,OG0002078,61.26126126126125,No
GCF_001941845.1,72.2958130444768,OG0002078,61.26126126126125,No
GCF_001905905.1,72.52618144735315,OG0002078,61.26126126126125,No
GCF_001905505.1,71.24872686112982,OG0002078,61.26126126126125,No
GCF_003949805.1,73.05617874950838,OG0002078,61.26126126126125,No
GCF_004000405.1,71.90012461019978,OG0002078,61.26126126126125,No
GCF_001866675.1,71.29846980362196,OG0002078,61.26126126126125,No
GCF_001953875.1,72.58388095781491,OG0002078,61.26126126126125,No
GCF_003994375.1,70.7989531942107,OG0002078,61.26126126126125,No
GCF_006539185.1,71.81957138804985,OG0002191,61.29032258064516,Yes
GCF_000720135.1,72.32100914084657,OG0002191,61.29032258064516,Yes
GCF_001723075.1,70.61759337924663,OG0002210,61.31147540983607,Yes
GCF_015163075.1,70.77589388975778,OG0002279,61.347517730496456,Yes
GCF_000717025.1,70.72708854584603,OG0002197,61.36363636363637,Yes
GCF_900095575.1,71.79502345502753,OG0002195,61.37071651090342,No
GCF_002941025.1,70.87762482786731,OG0002195,61.37071651090342,No
GCF_000717725.1,72.92522243817906,OG0002190,61.37071651090342,Yes
GCF_004364395.1,71.6393629277467,OG0002195,61.37071651090342,Yes
GCF_013394065.1,72.07981307532526,OG0002195,61.37071651090342,Yes
GCF_004028635.1,70.37668880389512,OG0002279,61.40350877192983,Yes
GCF_001866675.1,71.29846980362196,OG0002232,61.40350877192983,Yes
GCF_000716685.1,71.70645448432758,OG0002250,61.42857142857143,Yes
GCF_002028425.1,72.72868322896561,OG0002250,61.42857142857143,Yes
GCF_000718955.1,71.79907529686092,OG0002195,61.48867313915858,Yes
GCF_000718935.1,71.66822575191871,OG0002195,61.48867313915858,Yes
GCF_001746425.1,72.10929117028407,OG0002195,61.48867313915858,Yes
GCF_000716685.1,71.70645448432758,OG0002195,61.48867313915858,Yes
GCF_009811575.1,71.0800540648297,OG0002076,61.53846153846154,No
GCF_000092385.1,70.75458902611386,OG0002076,61.53846153846154,Yes
GCF_001723075.1,70.61759337924663,OG0002290,61.53846153846154,Yes
GCF_011290345.1,70.73576866042221,OG0002076,61.53846153846154,No
GCF_008039505.1,70.67954736371634,OG0002076,61.53846153846154,No
GCF_000805335.1,71.30196381794673,OG0002076,61.53846153846154,Yes
GCF_002150735.1,71.15070149206248,OG0002290,61.53846153846154,Yes
GCF_004563805.1,70.89882432261598,OG0002290,61.53846153846154,Yes
GCF_009862505.1,71.68408621865674,OG0002076,61.53846153846154,Yes
GCF_000715845.1,71.01373388843392,OG0002076,61.53846153846154,Yes
GCF_000829695.1,71.73770604455973,OG0002076,61.53846153846154,Yes
GCF_008704555.1,72.17223838570469,OG0002076,61.53846153846154,Yes
GCF_009834125.1,71.5881327199418,OG0002076,61.53846153846154,Yes
GCF_000935185.3,72.3496066608556,OG0002076,61.53846153846154,Yes
GCF_000719365.1,71.5883297638565,OG0002076,61.53846153846154,Yes
GCF_001419705.1,72.06462172629973,OG0002076,61.53846153846154,Yes
GCF_004125265.1,70.94689834119383,OG0002076,61.53846153846154,No
GCF_014649535.1,70.56218698012687,OG0002290,61.53846153846154,Yes
GCF_000716685.1,71.70645448432758,OG0002076,61.53846153846154,Yes
GCF_000364805.1,71.0335644530418,OG0002076,61.53846153846154,Yes
GCF_014648695.1,70.84029136574024,OG0002076,61.53846153846154,Yes
GCF_001723075.1,70.61759337924663,OG0002076,61.53846153846154,Yes
GCF_000147815.2,70.8763616177782,OG0002076,61.53846153846154,Yes
GCF_009811555.1,71.33644441223096,OG0002290,61.53846153846154,Yes
GCF_004364245.1,72.34530652761906,OG0002076,61.53846153846154,Yes
GCF_003994375.1,70.7989531942107,OG0002076,61.53846153846154,No
GCF_001746295.1,70.2789487786098,OG0002076,61.53846153846154,Yes
GCF_016909575.1,70.65190019407797,OG0002076,61.53846153846154,No
GCF_002154415.1,72.04658620890199,OG0002076,61.53846153846154,No
GCF_000720175.1,71.49557545860554,OG0002076,61.53846153846154,Yes
GCF_001640565.1,71.26883552336078,OG0002076,61.53846153846154,Yes
GCF_014648655.1,69.59433125723383,OG0002290,61.53846153846154,Yes
GCF_004563805.1,70.89882432261598,OG0002076,61.53846153846154,Yes
GCF_000816485.1,70.02343510924956,OG0002290,61.53846153846154,Yes
GCF_001905855.1,72.14158284419638,OG0002250,61.57407407407407,Yes
GCF_001866675.1,71.29846980362196,OG0002250,61.57407407407407,Yes
GCF_000829715.2,71.10265231925432,OG0002250,61.57407407407407,Yes
GCF_004125265.1,70.94689834119383,OG0002250,61.57407407407407,Yes
GCF_003977875.1,70.56431913227814,OG0002250,61.57407407407407,Yes
GCF_003143935.1,71.26307736231789,OG0002250,61.57407407407407,Yes
GCF_008973465.1,72.1608013454021,OG0002250,61.57407407407407,Yes
GCF_002188335.1,72.16969174715156,OG0002250,61.57407407407407,Yes
GCF_008016805.1,72.17302085848387,OG0002250,61.57407407407407,Yes
GCF_002939475.1,72.39930118315576,OG0002250,61.57407407407407,Yes
GCF_002891315.1,71.21444945088618,OG0002250,61.57407407407407,Yes
GCF_001485125.1,71.53844684810325,OG0002082,61.5819209039548,Yes
GCF_019090105.1,71.86124229584006,OG0002082,61.5819209039548,Yes
GCF_001294345.1,70.63960082111876,OG0002197,61.61616161616161,Yes
GCF_002941025.1,70.87762482786731,OG0002197,61.61616161616161,Yes
GCF_000380165.1,72.03496733301846,OG0002210,61.622807017543856,Yes
GCF_008039505.1,70.67954736371634,OG0002167,61.63522012578616,Yes
GCF_018070535.1,71.58984229120159,OG0002191,61.64874551971327,Yes
GCF_900105395.1,73.62599978000117,OG0002232,61.64874551971327,Yes
GCF_014650615.1,71.65819458694891,OG0002191,61.64874551971327,Yes
GCF_007829875.1,72.5290855559092,OG0002191,61.64874551971327,Yes
GCF_013409565.1,70.80278813546826,OG0002082,61.66666666666667,Yes
GCF_015163075.1,70.77589388975778,OG0002082,61.66666666666667,No
GCF_001723075.1,70.61759337924663,OG0002082,61.66666666666667,Yes
GCF_008973465.1,72.1608013454021,OG0002082,61.66666666666667,Yes
GCF_018638305.1,72.32694370284175,OG0002082,61.66666666666667,No
GCF_001267885.1,72.18785078818404,OG0002082,61.66666666666667,Yes
GCF_001514265.1,70.94166661673785,OG0002082,61.66666666666667,No
GCF_000716675.1,72.17590141370484,OG0002082,61.66666666666667,Yes
GCF_000009765.2,70.70135127652237,OG0002082,61.66666666666667,Yes
GCF_000718775.1,72.82103019912239,OG0002082,61.66666666666667,Yes
GCF_001270575.1,70.96611250672458,OG0002082,61.66666666666667,No
GCF_001418135.1,71.82357466484632,OG0002082,61.66666666666667,Yes
GCF_007828695.1,72.01608180577536,OG0002082,61.66666666666667,No
GCF_001746295.1,70.2789487786098,OG0002082,61.66666666666667,No
GCF_001513955.1,70.82976174779763,OG0002082,61.66666666666667,No
GCF_003041235.1,71.45260306774082,OG0002082,61.66666666666667,No
GCF_003389455.1,70.4648605806529,OG0002082,61.66666666666667,Yes
GCF_010548375.1,71.01283397881669,OG0002082,61.66666666666667,Yes
GCF_900206255.1,70.76447565723471,OG0002082,61.66666666666667,No
GCF_002891435.1,70.82800015627384,OG0002082,61.66666666666667,No
GCF_000720215.1,71.44995860312143,OG0002082,61.66666666666667,No
GCF_018619185.1,71.58550682310738,OG0002082,61.66666666666667,Yes
GCF_003994375.1,70.7989531942107,OG0002082,61.66666666666667,No
GCF_019049245.1,70.46920593617625,OG0002082,61.66666666666667,No
GCF_014649515.1,72.28029898333222,OG0002082,61.66666666666667,No
GCF_001746425.1,72.10929117028407,OG0002082,61.66666666666667,Yes
GCF_000719895.1,71.65567720518898,OG0002082,61.66666666666667,Yes
GCF_000709915.1,71.7720114283777,OG0002082,61.66666666666667,No
GCF_000718095.1,70.38786923030266,OG0002195,61.6822429906542,Yes
GCF_000717595.1,71.81275055098989,OG0002190,61.6822429906542,Yes
GCF_018619185.1,71.58550682310738,OG0002195,61.6822429906542,No
GCF_001294345.1,70.63960082111876,OG0002195,61.6822429906542,Yes
GCF_004125265.1,70.94689834119383,OG0002195,61.6822429906542,Yes
GCF_001434355.1,71.7243872234859,OG0002195,61.6822429906542,No
GCF_004125315.1,71.40638299845043,OG0002195,61.6822429906542,Yes
GCF_017639205.1,71.97513531102362,OG0002190,61.6822429906542,Yes
GCF_016901035.1,71.6697437696203,OG0002195,61.6822429906542,Yes
GCF_004151105.1,70.65754333312321,OG0002195,61.6822429906542,Yes
GCF_001723075.1,70.61759337924663,OG0002195,61.6822429906542,Yes
GCF_001270515.1,72.06079851138708,OG0002190,61.6822429906542,Yes
GCF_001746305.1,71.58706601368708,OG0002195,61.6822429906542,Yes
GCF_002551145.1,71.7512317437235,OG0002195,61.6822429906542,Yes
GCF_004563805.1,70.89882432261598,OG0002195,61.6822429906542,Yes
GCF_000010605.1,72.22740792721306,OG0002195,61.6822429906542,Yes
GCF_002551175.1,71.54293541516054,OG0002195,61.6822429906542,Yes
GCF_001514235.1,70.63396853115424,OG0002184,61.72839506172839,Yes
GCF_014701095.1,71.43732688304102,OG0002184,61.72839506172839,Yes
GCF_018128905.1,70.88445976334732,OG0002279,61.75438596491228,Yes
GCF_000718165.1,70.24932893761864,OG0002279,61.75438596491228,Yes
GCF_009604455.1,71.02240514489499,OG0002232,61.75438596491228,Yes
GCF_003963535.1,70.62993572153285,OG0002279,61.75438596491228,Yes
GCF_015912975.1,72.5022989405382,OG0002190,61.7737003058104,Yes
GCF_001418395.1,72.60487225359155,OG0002232,61.80555555555556,Yes
GCF_008642275.1,72.13719847250294,OG0002195,61.81229773462783,Yes
GCF_002080455.1,72.17301149666774,OG0002195,61.81229773462783,Yes
GCF_004795115.1,72.31324619635751,OG0002195,61.81229773462783,No
GCF_016755875.1,71.74767346830949,OG0002195,61.81229773462783,No
GCF_002156095.1,71.24939741340447,OG0002290,61.8421052631579,Yes
GCF_000384175.1,71.50009640222602,OG0002290,61.8421052631579,Yes
GCF_000383595.1,71.18922575344534,OG0002290,61.8421052631579,Yes
GCF_008704715.1,70.99117664090892,OG0002290,61.8421052631579,Yes
GCF_001270515.1,72.06079851138708,OG0002290,61.8421052631579,Yes
GCF_013409565.1,70.80278813546826,OG0002290,61.8421052631579,Yes
GCF_009377175.1,71.19898347064205,OG0002290,61.8421052631579,Yes
GCF_018128905.1,70.88445976334732,OG0002290,61.8421052631579,Yes
GCF_008704495.1,71.03040419692445,OG0002193,61.87050359712231,Yes
GCF_002382885.1,71.18790627689877,OG0002290,61.90476190476191,Yes
GCF_000612545.2,72.04097248631763,OG0002250,61.90476190476191,Yes
GCF_016755875.1,71.74767346830949,OG0002250,61.90476190476191,Yes
GCF_008705135.1,71.0874109252463,OG0002184,61.934156378600825,Yes
GCF_000718165.1,70.24932893761864,OG0002184,61.934156378600825,Yes
GCF_002224125.2,70.77328045264795,OG0002184,61.934156378600825,Yes
GCF_001418175.1,71.10698629264331,OG0002184,61.934156378600825,Yes
GCF_003949875.1,73.1099150887353,OG0002279,61.95652173913043,Yes
GCF_004125265.1,70.94689834119383,OG0002290,61.965811965811966,Yes
GCF_003865155.1,72.03283162627643,OG0002076,61.965811965811966,Yes
GCF_002080455.1,72.17301149666774,OG0002076,61.965811965811966,Yes
GCF_002156095.1,71.24939741340447,OG0002076,61.965811965811966,No
GCF_003041235.1,71.45260306774082,OG0002076,61.965811965811966,Yes
GCF_002224125.2,70.77328045264795,OG0002076,61.965811965811966,No
GCF_002551145.1,71.7512317437235,OG0002076,61.965811965811966,Yes
GCF_002802945.1,73.44165296923315,OG0002076,61.965811965811966,Yes
GCF_003933295.1,71.75785492289239,OG0002076,61.965811965811966,Yes
GCF_003443735.1,70.5852272440746,OG0002076,61.965811965811966,No
GCF_009811635.1,70.73582516176545,OG0002076,61.965811965811966,No
GCF_001905005.1,71.90923884075247,OG0002076,61.965811965811966,Yes
GCF_014649995.1,72.21373693347616,OG0002076,61.965811965811966,Yes
GCF_014650435.1,71.89684322825536,OG0002076,61.965811965811966,Yes
GCF_000718935.1,71.66822575191871,OG0002076,61.965811965811966,Yes
GCF_001905505.1,71.24872686112982,OG0002076,61.965811965811966,Yes
GCF_014701095.1,71.43732688304102,OG0002076,61.965811965811966,Yes
GCF_015244315.1,72.50697707688116,OG0002076,61.965811965811966,Yes
GCF_015912975.1,72.5022989405382,OG0002076,61.965811965811966,Yes
GCF_000718095.1,70.38786923030266,OG0002076,61.965811965811966,Yes
GCF_000718015.1,72.97201453063025,OG0002076,61.965811965811966,Yes
GCF_000717745.1,71.41159375031481,OG0002076,61.965811965811966,Yes
GCF_018070535.1,71.58984229120159,OG0002076,61.965811965811966,Yes
GCF_019049245.1,70.46920593617625,OG0002076,61.965811965811966,Yes
GCF_002910905.1,71.11775336959565,OG0002290,61.965811965811966,Yes
GCF_009811575.1,71.0800540648297,OG0002290,61.965811965811966,Yes
GCF_900187385.1,71.0265375150324,OG0002076,61.965811965811966,No
GCF_900215615.1,71.31857072632036,OG0002076,61.965811965811966,Yes
GCF_008705135.1,71.0874109252463,OG0002290,61.965811965811966,Yes
GCF_000698495.1,71.90525115243925,OG0002076,61.965811965811966,Yes
GCF_000367365.1,69.73288633986101,OG0002076,61.965811965811966,Yes
GCF_000720215.1,71.44995860312143,OG0002076,61.965811965811966,Yes
GCF_000720485.1,71.36500023190627,OG0002076,61.965811965811966,Yes
GCF_002891435.1,70.82800015627384,OG0002076,61.965811965811966,Yes
GCF_014205315.1,71.05130731134788,OG0002076,61.965811965811966,Yes
GCF_003963535.1,70.62993572153285,OG0002076,61.965811965811966,Yes
GCF_001652895.1,71.87308271254555,OG0002076,61.965811965811966,No
GCF_004125315.1,71.40638299845043,OG0002076,61.965811965811966,Yes
GCF_001514265.1,70.94166661673785,OG0002076,61.965811965811966,Yes
GCF_004151105.1,70.65754333312321,OG0002076,61.965811965811966,Yes
GCF_004195945.1,73.40945979481012,OG0002076,61.965811965811966,Yes
GCF_004803895.1,70.99426738619486,OG0002076,61.965811965811966,Yes
GCF_001418395.1,72.60487225359155,OG0002076,61.965811965811966,Yes
GCF_001418175.1,71.10698629264331,OG0002076,61.965811965811966,Yes
GCF_014207295.1,71.21943220843367,OG0002076,61.965811965811966,Yes
GCF_001294335.1,70.89427714984109,OG0002076,61.965811965811966,Yes
GCF_900119365.1,70.45385621449539,OG0002290,61.965811965811966,Yes
GCF_008704655.1,71.95970710448734,OG0002076,61.965811965811966,Yes
GCF_001418135.1,71.82357466484632,OG0002076,61.965811965811966,Yes
GCF_009811555.1,71.33644441223096,OG0002076,61.965811965811966,No
GCF_000829715.2,71.10265231925432,OG0002076,61.965811965811966,No
GCF_000721605.1,72.0063388907986,OG0002076,61.965811965811966,Yes
